LME_EcoOcean,Fleet Number,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
50,12,0.528622635,0.615859382,0.952171938,1.141039657,0.786513503,0.758665714,0.855332709,0.833325669,0.842294232,1.025286273,0.797126967,0.59296666,0.677663636,0.822265235,0.610324354,0.597989254,0.63298569,0.455404946,0.549576834,0.717489446,0.545402491,0.763403144,0.507376796,0.696919638,0.575994252,0.520445097,0.57917282,0.382604346,0.601009957,0.562278447,0.678262682,0.45447376,0.369796902,0.355422533,0.408889497,0.414766986,0.423326472,0.454227031,0.486665295,0.600502904,0.548599928,0.646387996,0.514958312,0.601519545,0.626311116,0.69350671,0.660687175,0.743488324,0.783963134,0.451968258,0.248032334,0.148126759,0.090468241,0.070200462,0.072704256,0.068800154,0.075780011,0.053488034,0.054340568,0.057059588,0.053621608
50,13,3.196802181,3.501628163,3.516527987,3.776643843,3.343866884,3.122555275,3.448170304,3.262973834,3.303122212,3.591900765,3.46603655,3.135908628,3.356998789,3.399212786,3.185682019,3.337742597,3.526665966,3.364583439,3.683692746,3.817130534,3.577644578,4.01919285,3.97988823,4.151721392,4.071721342,4.301956663,4.265933789,4.345091617,4.967277896,5.497000014,5.202034409,5.215509481,4.528766048,4.536677228,4.587620514,4.57304139,4.334286817,4.663799188,4.453752351,4.705546245,5.149371165,4.851783033,4.841144492,4.420591444,4.506203173,4.771023269,4.092127965,5.232803591,3.989217166,3.834172171,4.367341225,4.097313488,5.164352464,4.275675643,3.942745365,3.779886569,3.578367188,3.971961142,3.375920207,3.371138049,3.30372327
50,14,5.921333081,5.791862273,5.386771463,5.171121693,5.09598187,4.604569705,4.855005865,4.2530755,4.65962481,4.909062287,4.446346,3.681867411,3.676794358,3.927020411,3.174460951,3.221296693,3.739001543,3.671218725,3.695548828,3.659925481,3.421410246,3.470293619,3.440336107,3.333160358,3.185712633,3.35620146,3.316934292,3.482726294,3.349295659,3.502813659,3.730810231,4.030151539,3.85650502,3.898170194,3.958831213,3.627946679,3.502587854,3.386494009,3.772153493,3.712990013,3.659628886,3.765011454,3.253233948,2.9839209,2.732541843,3.237883067,2.721171537,2.334531674,2.495163716,2.67980329,2.502411649,2.618204711,2.417525875,2.12937668,1.894301728,1.772693209,1.700522741,1.576583829,1.290598095,1.328413719,1.329220839
50,15,0.720559405,0.753944831,0.776799364,0.863938522,0.891454844,0.792208551,0.730135867,0.821741789,0.758194046,0.709942316,0.437003596,0.510765765,0.438820288,0.493563157,0.420192475,0.410327819,0.389176917,0.398055684,0.39181841,0.435196725,0.345656672,0.406083526,0.422137756,0.480334272,0.532352653,0.578317933,0.509240125,0.558155717,0.5897464,0.595397764,0.5874759,0.631055853,0.620044477,0.681810635,0.722698512,0.725150596,0.808366197,0.743720834,0.873241758,0.906659086,0.907537393,0.956404501,1.028648303,1.082266094,1.038061113,1.111377389,0.994043921,0.901048886,0.77512311,0.81950476,1.183626864,1.215550202,1.277399932,1.293836474,1.206090603,1.270607148,0.761656245,0.792921359,0.622593308,0.629862597,0.640636945
50,16,2.183971783,2.225157418,2.132365251,2.135935871,2.29232245,1.935215541,2.205031685,2.152540777,2.243388786,2.30150572,2.086421468,2.213521868,2.20975687,2.289579893,2.240962428,2.39142756,2.406795721,2.471173763,2.600366151,2.686001854,2.636000564,2.848859568,2.913719376,2.8896724,2.861510359,3.137749806,3.183500689,3.168072935,3.19591941,3.374331594,3.298199751,3.669924477,3.641792706,3.625941627,3.520076054,3.312772398,3.265393986,3.242597062,3.136538384,2.969722161,2.98550303,2.978560518,3.000301514,2.698401793,2.691580963,2.898615434,2.457832742,2.390181506,2.364969595,2.30942829,2.618913908,2.134986599,2.200603313,2.02108608,2.354583252,1.779087581,1.773323197,1.947710871,1.516937771,1.594901383,1.599171186
51,1,0.163205446,0.181252344,0.185471651,0.213958083,0.196932615,0.100557121,0.107503527,0.139996888,0.121408802,0.114917108,0.072131916,0.07839102,0.083098511,0.083003691,0.055558825,0.113902403,0.056760511,0.063736953,0.056054646,0.072343907,0.043123176,0.040156117,0.041899856,0.041158704,0.044761661,0.0534531,0.048187442,0.048481003,0.103975578,0.098490104,0.061457604,0.082064219,0.050671183,0.062840025,0.053865061,0.045238783,0.059499508,0.089426975,0.076051163,0.125213354,0.129477974,0.126772436,0.11691441,0.124129671,0.158335371,0.182286675,0.148602142,0.224991114,0.218843219,0.176899696,0.19132155,0.198793518,0.233306879,0.261541801,0.259486434,0.480928734,0.498581464,0.570888025,0.576900292,0.623436126,0.594920569
51,2,,,,,,,,,,,,,,,,,,,,,,,0.000157116,6.94E-09,,,,,,,,,2.45E-06,,1.65E-06,1.59E-05,3.91E-05,9.83E-05,5.91E-09,,,2.65E-05,1.44E-05,,,,3.64E-05,,,0.000104614,3.21E-05,,,,,2.40E-08,,4.61E-05,3.72E-05,,4.33E-05
51,3,0.895034677,0.74825369,0.823515494,0.804669242,0.822623316,0.813489668,0.751137861,0.81724211,0.762244688,0.762485498,0.673530339,0.686478413,0.758535577,0.675270122,0.696283451,0.743232994,0.641693713,0.667230289,0.67745052,0.68632986,0.692831629,0.748334867,0.76222033,0.86781043,0.764782923,0.728142081,0.726285043,0.773345832,0.804226251,0.757479411,0.664807733,0.717139917,0.656220607,0.664979216,0.577694156,0.579658336,0.562973711,0.524023123,0.610436663,0.613865464,0.497150108,0.500560405,0.496527257,0.438264132,0.423730617,0.519638365,0.426846067,0.441925002,0.42437513,0.363608845,0.329115114,0.345292577,0.379191693,0.34995579,0.465105127,0.395668566,0.306274521,0.289028848,0.285134353,0.337391838,0.306125224
51,4,1.740036141,1.618993002,1.669899113,2.027597254,2.614770183,3.294714945,2.264162789,2.713162157,2.375035305,2.37958869,2.334015956,2.459357056,2.631948865,2.477881138,2.457648317,2.593227357,2.153314956,2.345624054,2.334356984,2.421727441,2.544983473,2.925338432,2.612247748,2.999108131,2.53454865,2.640094186,2.480876605,2.724042386,2.353955296,2.045558156,1.914921129,1.826611167,1.60715603,1.672348038,1.470153268,1.548248069,1.4764002,1.108536261,1.386229083,1.340729664,1.07329398,0.914450329,0.846730796,0.704845529,0.629921319,0.770457377,0.486944918,0.539603983,0.466009721,0.251858239,0.28231652,0.238445931,0.233704039,0.20503044,0.601308832,0.384213092,0.181474183,0.19823214,0.170638167,0.277023965,0.217419144
51,5,2.576326235,2.248869157,2.462326323,2.382755189,2.425819131,2.570032907,2.376486342,2.530865528,2.533550657,2.604031316,2.334381632,2.38470816,2.605090688,2.244299577,2.501466225,2.640689223,2.34956749,2.492274642,2.546669998,2.591697472,2.638198235,2.845741893,2.891047012,3.094034693,2.722622057,2.667158554,2.688848648,2.780714838,2.985932021,3.118842915,2.83058997,2.276112194,2.287382321,2.297336446,2.271407305,2.34130298,2.313232926,2.104727498,2.374447836,2.342463716,1.903629478,1.88513742,1.849599838,1.597772445,1.59239492,0.930040897,2.327461064,3.193534108,1.018887624,0.959065752,3.433988541,1.820508692,1.745061939,0.856784348,0.958427629,1.440390278,1.129137666,0.88512958,1.133067985,1.58507351,1.117741683
51,6,1.353023895,1.215680538,1.346183733,1.289733514,1.324831831,1.363070041,1.243172786,1.382701828,1.335400061,1.276333777,1.161779049,1.229133899,1.385950604,1.1708243,1.239427605,1.326616129,1.173252397,1.269453106,1.27676686,1.286508823,1.316857933,1.423211512,1.451040072,1.569576034,1.402488676,1.325220056,1.345362689,1.353764815,1.46409088,1.406843085,1.245528486,1.170441837,1.083015656,1.062085204,0.970547225,0.957759412,0.990603051,0.89459816,0.974841086,0.968030636,0.809906644,0.752986381,0.701160184,0.629370603,0.646896947,0.383127475,0.966557023,1.343920822,0.45867992,0.314253897,1.399844633,0.695681079,0.637878758,0.325945397,0.399114503,0.614026764,0.406998129,0.403781045,0.543606845,0.615514607,0.492387712
51,7,0.002929434,0.001336511,0.002300562,0.000915299,0.001076047,0.029159093,0.032029092,0.037520738,0.038068229,0.077229444,0.051010655,0.054831625,0.072607681,0.057118874,0.054009905,0.073059186,0.0864429,0.096512191,0.113448703,0.143911049,0.151482384,0.18256667,0.225127337,0.234671408,0.255514014,0.306934827,0.273192993,0.226199016,0.578797674,0.389797537,0.340776019,0.442190281,0.270924113,0.293413806,0.279416542,0.280237099,0.300841216,0.3264018,0.290699088,0.537006094,0.497159713,0.421399229,0.397869324,0.436612101,0.485601789,0.520488725,0.526090824,0.599941552,0.620521243,0.479364036,0.474539995,0.455353371,0.494166133,0.407604225,0.358384031,0.453813761,0.320959458,0.358948095,0.354287051,0.343504138,0.328602263
51,8,,,,1.96E-05,,,5.93E-07,2.15E-07,3.22E-06,0.059403614,0.023230693,0.002861123,0.006151359,0.014687815,0.015043501,1.68E-05,3.85E-05,0.000192036,0.02495051,2.72E-06,0.000184166,1.39E-05,0.000153851,0.000105215,5.30E-05,0.001056644,9.70E-05,,1.92E-06,0.0006002,3.41E-05,3.76E-05,0.000544962,8.45E-06,3.10E-05,0.000226619,0.000489233,0.000169847,0.0001403,0.002199699,1.13E-05,8.09E-07,1.74E-05,1.91E-06,3.66E-07,1.04E-05,2.19E-05,0.006948283,0.000575418,1.90E-08,0.000171425,0.010991091,0.000281358,0.000297723,5.92E-05,0.000519226,0.000586476,0.000320336,7.64E-05,0.000704498,0.021299161
51,9,0.756618082,0.69518473,0.766494136,0.774364254,0.791329133,0.782977495,0.72435774,0.804731945,0.811499829,0.800513847,0.721155679,0.758989283,0.8588648,0.762342675,0.795259303,0.895471733,0.807951893,0.887831992,0.913325836,0.937545483,1.003215764,1.087030246,1.117514579,1.249246009,1.121155496,1.086236023,1.127102579,1.214241354,1.256768538,1.259650243,1.158362225,1.224515623,1.161741459,1.168229556,1.052295495,1.034419684,1.110192225,1.036524999,1.135918352,1.133467376,0.957217884,0.898261535,0.846693613,0.760432162,0.79051526,0.173986177,0.35007393,0.421915101,0.462278619,0.480178197,0.136477221,0.152914034,0.225379732,0.105455914,0.307468085,0.781048889,0.104136623,0.132025777,0.156687913,0.501906517,0.177399877
51,10,0.744947607,0.772340286,0.877147615,0.842340871,0.881329384,1.030406741,0.8069459,0.923544507,0.407554971,0.577782886,0.54007774,0.824192276,0.784109643,0.684895543,0.682163254,0.646060551,0.263740763,0.246857821,0.223709606,0.201828904,0.184372572,0.172780599,0.134735302,0.156661612,0.116934015,0.087930641,0.089695851,0.094608945,0.068645299,0.061971178,0.063613939,0.494362769,0.530620656,0.610924083,0.558025362,0.509108121,0.529618065,0.385580796,0.581766272,0.519592102,0.465865918,0.288671334,0.28456461,0.226638399,0.189003653,0.124841361,0.120519072,0.08549911,0.206425894,0.127259657,0.087884898,0.083180994,0.059980087,0.068976482,0.065176918,0.07336197,0.067734833,0.087914661,0.08615461,0.09713049,0.076642699
51,11,0.484989712,0.443814161,0.436906751,0.411693534,0.432167144,0.498681673,0.421960402,0.476076142,0.76211671,0.731923835,0.646937658,0.464217119,0.482094212,0.640844033,0.511106476,0.585869194,0.589182611,0.49943489,0.554594503,0.552375984,0.472143832,0.606686013,0.700506111,0.696166838,0.806330309,0.786763093,0.664109501,0.764450597,0.781149593,0.748438198,0.65365942,0.800431161,0.836058674,1.019160505,0.839600544,1.04716015,0.741376658,0.743923704,1.064899134,1.125664264,0.853817219,1.110055108,1.29581483,1.170499805,1.075079235,1.124549378,1.252552122,1.245614021,1.423079817,1.520314857,1.04421859,1.359206647,1.5346687,1.101667174,0.993781675,1.127982696,1.158587923,1.073086118,1.213916684,1.28879108,1.24333522
51,12,0.009699332,0.009138845,0.009716748,0.009691213,0.009774095,0.010351741,0.0135093,0.016975143,0.017067029,0.033138655,0.019365635,0.021134778,0.024254435,0.023963829,0.020599206,0.029035155,0.029196168,0.031204719,0.033837295,0.038807657,0.039845851,0.040764457,0.052648848,0.052862296,0.055860515,0.0674572,0.059644549,0.051335362,0.130768801,0.090764247,0.080376838,0.090526781,0.057034421,0.069373918,0.061131464,0.069884367,0.069994532,0.084649293,0.080446522,0.14087275,0.130287374,0.119748983,0.107619961,0.110606234,0.128624745,0.149686615,0.154022534,0.180216711,0.178460634,0.092859344,0.039082437,0.015080205,0.007230671,0.005773499,0.005904535,0.006842623,0.004773229,0.005687025,0.005414072,0.004949081,0.013645421
51,13,0.911952324,0.808563304,0.906552997,0.889824552,0.908606738,1.00200028,0.906038381,0.984763163,0.953591376,0.963451577,0.871518036,0.876520001,0.976406129,0.832711303,0.912190418,0.934828276,0.8669004,0.936681909,0.984871498,0.977490368,1.027293807,1.11383845,1.131311256,1.273601424,1.123125232,1.033772717,1.072482035,1.134772321,1.210736057,1.241934302,1.140039716,1.215762735,1.025073887,1.043475235,0.951275012,0.955056322,0.985810784,0.894313526,0.976204276,0.987582572,0.826995464,0.731106475,0.689631682,0.61268354,0.605662432,0.476436057,1.22424777,0.473779576,0.537859596,0.573541273,1.046334489,0.625462667,0.265101064,0.588109327,0.536114162,0.575927917,1.008459102,0.412313136,0.607587599,0.502813583,0.407325372
51,14,1.509069435,1.405672683,1.438148105,1.386787952,1.36930971,1.415852225,1.252532111,1.252921492,1.411151481,1.407727546,1.148717961,0.993718212,1.081317709,1.019444704,0.885029922,0.902087243,0.97664535,1.003558299,1.038422185,0.934651351,0.939834743,0.904823786,0.927876658,1.038025091,0.938985144,0.892857503,0.879664782,0.981125888,0.957261717,0.978320577,0.954759734,1.034656305,0.961914039,1.024846493,0.975764623,0.88254959,0.900787856,0.819161059,1.027952064,0.957295245,0.842258822,0.802922322,0.739080304,0.640600935,0.588509807,1.091719626,0.94685781,0.912138692,0.861407644,0.97024783,0.730850608,0.897357413,0.979146187,0.776260668,0.605344071,0.43103088,0.748117028,0.860195889,0.780776834,0.767088588,0.695560794
51,15,0.188715577,0.202098707,0.204198787,0.238453112,0.236204928,0.201833436,0.196947461,0.259862247,0.232785454,0.20183352,0.124848291,0.151922028,0.148822159,0.212868509,0.120682801,0.196022115,0.137746482,0.136077213,0.130694561,0.121760875,0.101450348,0.123528995,0.142380287,0.188932779,0.165269942,0.180852466,0.139085482,0.160196679,0.163242396,0.158601262,0.120907864,0.166310992,0.146703659,0.195401857,0.164181765,0.201047578,0.14772002,0.164145526,0.228577012,0.214978898,0.172540126,0.207219408,0.256214912,0.23068154,0.214045324,0.243352428,0.253517365,0.247287723,0.253759083,0.289652509,0.179967885,0.219582789,0.269265498,0.231446422,0.185057425,0.239215528,0.245578323,0.222304645,0.232433872,0.248294134,0.244299836
51,16,0.735493646,0.651970559,0.714157033,0.682403476,0.739731287,0.741921688,0.694308323,0.789378584,0.779074094,0.759354951,0.653505371,0.724104355,0.790137285,0.719436751,0.765301675,0.827222307,0.731879569,0.800660621,0.826509037,0.854120642,0.904141665,1.004104694,1.062169459,1.156373133,1.015922195,0.969039281,1.017799361,1.09326443,1.095743669,1.108236942,0.971129591,1.125579132,1.059006713,1.049292623,0.950528071,0.919550643,0.99281651,0.868855706,0.956292951,0.923281621,0.766604778,0.721154074,0.700416407,0.611891307,0.592456504,0.333254966,0.37093793,0.323565057,0.266192927,0.26851449,0.285829919,0.272500934,0.248573919,0.291501891,0.311592584,0.517967501,0.246851129,0.203441537,0.213630546,0.268171401,0.198792158
52,1,1.3219982,1.554251831,1.580932389,1.778096521,1.679154416,0.91923868,0.857708138,0.960860436,0.825995642,0.864143804,0.531551795,0.548114285,0.49388269,0.431079108,0.383503291,0.533633168,0.330679747,0.391023301,0.375172901,0.477729924,0.417032259,0.365665497,0.349815923,0.411158111,0.403403008,0.422483424,0.363209527,0.201964575,0.268758804,0.308102926,0.178826725,0.23519665,0.186152379,0.186808487,0.196933715,0.136031785,0.22120779,0.239093765,0.222579201,0.239259941,0.307727436,0.320919978,0.863319035,0.91677726,1.121082118,1.244921796,0.897700545,1.39936815,1.229744855,1.016064469,1.090126247,1.106484058,1.397737745,1.336807287,1.499225802,2.728023553,3.000874945,3.417392909,3.245073284,3.939454885,4.041357623
52,2,,,,,,,,,,,,,,,,,,,,,,,0.000347565,2.88E-05,0.004392175,2.91E-06,,0.000212501,1.97E-05,7.16E-06,3.03E-07,,4.13E-06,,2.53E-05,4.56E-06,3.15E-05,5.97E-05,3.74E-05,4.02E-05,0.000299225,,0.000369742,0.00012033,0.00011595,0.000385891,0.00030921,0.000239432,0.00022524,0.000317772,0.000507282,0.002588329,0.001354561,0.001420648,5.48E-06,0.003314456,3.43E-08,0.004602142,0.003022043,0.006080735,0.001153116
52,3,1.136808514,1.086058838,1.0660132,1.132934553,1.145504735,0.98344783,0.973892007,1.045725675,1.03746007,0.991201581,0.849332841,0.937304306,0.882201426,0.85428069,0.862942456,0.921097045,0.878018677,0.929743842,0.985096059,0.914852814,0.930123542,0.912071866,1.009135997,1.026251329,1.041007609,1.057901362,0.987036521,0.83442546,0.816205727,0.823599664,0.747852327,0.807895494,0.782894753,0.753852874,0.771958247,0.696877307,0.641766553,0.701054717,0.666366097,1.387230566,1.247330908,1.396863375,1.688128999,1.708718826,1.644379339,1.917507753,1.676720577,1.890873992,1.773833705,1.930542042,1.498740012,1.599639204,1.626460091,1.450821845,1.505749378,1.472621943,1.56371449,1.611025778,1.655082666,1.671986219,1.675099801
52,4,1.319611875,1.262295724,1.258922692,1.550403091,1.94716357,2.414320428,1.757656708,2.055737382,1.810636287,1.724101964,1.741214466,2.013229292,1.962881335,1.899347088,1.938821378,2.09398547,1.912784795,1.891379992,1.999914569,1.954254069,2.152296413,2.17711485,2.228492942,2.205070578,2.084608861,2.300146002,2.042272395,2.200442075,1.850228442,1.697057709,1.693694724,1.496001666,1.4639612,1.530802506,1.550747713,1.535236026,1.15867249,1.141428542,1.112636234,1.233240353,0.975799453,0.828938987,0.795672145,0.772482502,0.626896796,0.802606703,0.513209911,0.72415248,0.584452651,0.358741401,0.245339145,0.177548891,0.204429758,0.184868436,0.21793595,0.372976627,0.238508069,0.150471157,0.293831013,0.278488177,0.180218063
52,5,1.941774445,1.747934238,1.852507604,1.815261838,1.802603964,1.882408636,1.841283075,1.917062158,1.936456913,1.96005027,1.738057131,1.95117237,1.942850588,1.725603633,1.973952332,2.117673266,2.072097952,2.01192932,2.198340244,2.083082168,2.333973182,2.172944571,2.510428441,2.334373714,2.274387557,2.369187825,2.321218315,2.256980328,2.380449916,2.605866141,2.511748715,1.906410418,2.130065517,2.088125608,2.433162924,2.237174412,1.853795062,2.1616523,1.922891122,4.006841609,3.422631748,3.847826189,3.907288724,4.006886379,3.800896177,3.942783222,4.153437583,5.946269342,3.685047535,4.451919806,3.784101186,3.439305859,3.783064386,2.892940448,2.873968113,3.413039008,3.743604026,4.053556373,3.956657261,4.41218485,4.77124236
52,6,2.186731189,2.10719614,2.198222503,2.13594709,2.201722589,2.059067679,2.086966255,2.41005034,2.084017996,1.33535252,1.661920706,2.019009912,2.123408341,1.817956041,1.918285238,2.187889183,1.595375731,1.658051458,1.804553133,1.698872343,1.894559177,1.853775971,2.099689498,2.176967958,2.240087691,2.234290212,2.0451469,1.319218228,1.398161758,1.397008414,1.287021834,1.173054198,1.202317292,1.198660379,1.247033785,1.139112539,0.996110512,1.076943285,0.980190307,1.068763787,0.960692278,0.896015236,1.448173848,1.451596701,1.53851938,1.487150314,1.543148467,2.372281793,1.326760403,1.038696824,1.222349389,0.971164569,1.135866593,0.983753164,0.934398958,1.299330032,0.934730653,1.031718875,0.858565768,0.993782367,1.057237196
52,7,0.012517826,0.031044868,0.012730699,0.021303707,0.017989421,0.171130774,0.168300233,0.195649002,0.207203409,0.471301848,0.226439516,0.261285958,0.317122293,0.312996004,0.281128932,0.355196914,0.441952252,0.493576848,0.678909758,0.705032721,1.146037465,1.378527112,1.487204453,2.014319077,2.044804733,2.237595552,1.669774237,0.39691587,0.728997336,0.552608295,0.436121478,0.495472786,0.511643539,0.488808142,0.515604543,0.39644871,0.568986562,0.410619855,0.419892216,0.511108746,0.622909222,0.521874841,2.637369714,2.699731493,3.034879493,3.080474298,2.850695057,3.308879241,2.839942873,2.309728746,2.219319796,2.298712077,2.677391739,1.951761373,1.950580404,2.377946371,1.931251836,2.134774258,1.975477822,2.140331774,2.175909486
52,8,0.002291321,0.002415352,0.000404457,0.008735561,0.005233979,0.029193948,3.42E-05,0.0002109,4.29E-05,0.474251961,0.00640459,0.005844757,0.006008904,0.007930195,0.006929166,0.000605479,0.000248727,0.001411483,0.003929732,3.49E-05,0.516299913,0.346571602,0.342439807,0.33979351,0.287324829,0.378455984,0.228124342,0.199973436,0.392420662,0.266881992,0.150007384,0.173504851,0.253348836,0.332527524,0.404833623,0.2691843,0.270603838,0.135929055,0.150267214,0.226588841,0.182046361,0.246998773,0.232045402,0.246701914,0.141012594,0.231924575,0.121620813,0.273381034,0.331109346,0.219815708,0.308441069,0.162765966,0.107798806,0.069633445,0.120607333,0.339233842,0.151139565,0.143094521,0.136111642,0.09950526,0.172383431
52,9,1.135953663,1.230662861,1.246468158,1.343541461,1.354951561,0.924978574,0.878995102,1.025520323,0.991792068,0.956953076,0.793970792,0.862634538,0.845481599,0.790242953,0.80231406,0.901824197,0.89498487,0.959612315,1.045176897,0.992034745,1.083499399,1.067137258,1.214714879,1.228368244,1.242896908,1.276243974,1.208207507,1.149443375,1.138619196,1.20759409,1.158857086,1.194048962,1.217909895,1.224290787,1.277366649,1.17676583,1.060036255,1.234817284,1.090447154,1.12569205,1.00518659,0.925954609,1.293835763,1.327091162,1.378845531,1.421402582,1.276279233,1.160096923,1.522660044,1.360833936,1.093834811,0.576249275,1.324316808,0.596699247,0.87263864,0.865025536,0.602550031,0.713580965,0.526938396,0.672146448,0.641406131
52,10,3.42194886,3.579667469,3.966086732,3.762593002,3.921751083,4.216612863,3.590865299,3.712710502,0.968662265,1.911171426,2.016173884,3.738855443,3.273792946,3.099030962,3.019768495,2.641772927,0.774031825,0.653138118,0.6503309,0.642757412,0.764499483,0.664927717,0.64113613,0.645731091,0.556768929,0.527773635,0.51330994,0.484231874,0.426534323,0.380008908,0.359186741,2.589827375,2.908777488,3.211932728,3.022425082,2.81020833,2.54925259,2.160489114,3.185805214,3.025508518,2.827391073,1.623125964,1.758849502,1.408561748,1.202103417,1.819738436,1.044587574,1.063350185,1.165759035,1.156869304,0.738894825,0.597092069,0.57986358,0.618967388,0.617155209,0.526624362,0.810508123,0.805010724,0.751790178,0.692582536,0.693153831
52,11,3.278365527,2.767958529,2.776350278,2.488224625,2.593166528,2.46698445,2.502859387,2.423791878,3.698665703,3.998206163,3.925990795,2.590593956,2.613315794,2.662586882,2.212587384,2.054902984,2.205233641,2.231638783,2.358494383,2.180702333,2.175589463,2.118176649,2.165980167,2.07514519,2.008260379,1.970908407,2.160371225,1.874626624,1.694782879,1.87235966,1.869014794,2.098777039,2.031317344,1.94673263,1.987081876,1.730309597,1.567348787,1.605717433,1.897240159,7.007886477,6.205550246,7.446219744,7.676184519,8.003159039,7.481751639,8.516622194,7.809385276,8.952413798,9.14713118,11.08752427,8.24859018,9.080725515,8.68529302,6.237784246,7.720999131,7.22011271,8.414346657,9.447290613,9.826421928,10.36256037,10.50728476
52,12,0.151699855,0.176063912,0.169713363,0.181099443,0.184039972,0.134337079,0.173514013,0.1935084,0.187260474,0.30580999,0.166653144,0.184131131,0.170186343,0.1879185,0.178363148,0.20460342,0.21770429,0.263777512,0.28288725,0.270821692,0.374199084,0.383000963,0.416194217,0.506138075,0.511904711,0.532931847,0.419934781,0.177395375,0.24350366,0.215607374,0.187569056,0.200551479,0.209881817,0.221326008,0.209023942,0.210522411,0.225855927,0.228028424,0.243991524,0.275458399,0.297123291,0.275711521,0.811263825,0.796828784,0.912864202,1.000720992,0.931123321,1.092796046,0.945179372,0.576472282,0.342470008,0.212329015,0.166063247,0.150493938,0.175270103,0.206405107,0.128392007,0.126402956,0.120831166,0.111317254,0.137974873
52,13,0.702534157,0.638210735,0.689265671,0.689996586,0.68747097,0.759054914,0.722991398,0.769314414,0.745444426,0.757389305,0.69197376,0.743563829,0.759365651,0.66816696,0.749580404,0.834438474,0.857682995,0.854007031,0.976050609,0.908421314,1.073679211,1.035923737,1.195091498,1.250095026,1.25027557,1.234301977,1.150621067,0.979658822,1.07016415,1.115040394,1.060100379,1.064230631,1.020897303,1.058866073,1.117758359,1.021382378,0.869390567,0.967238257,0.843991331,0.987377575,0.84149517,0.766145579,0.992587943,1.017753271,0.99542976,0.966767152,0.697423815,0.935645369,0.75043694,0.61405438,0.748515849,1.020401165,0.593834745,0.809514028,0.74852201,1.110825228,0.865336075,0.904745113,0.941624017,0.788086798,0.967000959
52,14,7.12615409,6.663680362,6.678469813,6.340536746,6.249069776,5.927718383,6.343464356,5.260317535,6.332956435,6.817157653,6.099981767,4.608217356,4.908725409,5.003013407,4.217412761,3.916169038,5.254993199,5.722646244,6.048093319,6.072425094,5.953831414,5.902499975,6.064713511,5.99568189,5.556198089,5.541655597,5.811099476,5.427815644,4.961273545,5.481035298,5.586155804,5.874577366,5.558208892,5.328217131,5.23856492,4.722327924,4.423031179,4.508096046,5.342203111,6.025431468,5.644898655,4.949065203,4.702391584,4.299424154,4.020980521,4.044464058,3.551257771,3.304778615,3.722768952,4.414188921,3.013102423,3.086122359,3.008981546,2.5322218,2.288131225,2.980019788,2.958750391,3.031206242,2.879182208,3.05551974,2.925398755
52,15,1.499856781,1.709446313,1.71626337,1.948613277,1.995092215,1.829508008,1.574723986,1.773380631,1.564988426,1.553380307,0.973911726,1.115268084,0.928615217,0.970048482,0.749046521,0.783293251,0.650576969,0.751004541,0.703482072,0.641548751,0.535265544,0.541120521,0.485228331,0.482557542,0.563977613,0.597497588,0.53995511,0.560147309,0.494481157,0.545975299,0.438693125,0.61675984,0.481813866,0.508594338,0.541207244,0.509772936,0.536311185,0.540815003,0.587069434,1.402481626,1.35458925,1.519347591,1.681235253,1.753510798,1.641821476,1.86159143,1.64146048,1.812663171,1.772203015,2.160292464,1.482783317,1.532754641,1.538770756,1.339866141,1.461808503,1.589680824,1.747776736,1.95232878,1.884026006,2.026611272,2.083948632
52,16,1.254033754,1.265544648,1.297768665,1.314844092,1.453778618,1.071576461,1.054250891,1.242112805,1.188701138,1.101832718,0.778714579,1.27462489,1.11650512,1.026727174,1.013169685,1.041760018,0.91842956,0.95494553,0.985817934,0.993305435,1.213410699,1.171023197,1.300757445,1.337145478,1.316186914,1.352946909,1.289352276,1.276662417,1.32776487,1.341967473,1.167277208,1.423449168,1.429593429,1.423241726,1.525321531,1.34761211,1.307785293,1.309879985,1.179262849,1.383182867,1.255490798,1.24446543,1.354765499,1.402267387,1.305080354,1.168606717,1.226753189,1.13205877,1.096879633,1.092155524,1.077694443,1.020507513,0.864552771,1.012083843,1.23139094,1.063183797,0.922389952,0.970416626,0.989357949,0.869784058,0.866327309
53,1,0.374276816,0.386569614,0.451692375,0.471508509,0.426224207,0.219478979,0.219505919,0.267445531,0.241556607,0.214340842,0.140021079,0.156488406,0.155021211,0.137320712,0.10932207,0.148766829,0.088135789,0.106259496,0.098251592,0.112889925,0.063649412,0.067845026,0.054237136,0.061002179,0.064778053,0.069335086,0.06865044,0.036187363,0.029574899,0.040170474,0.025151962,0.03339977,0.030127171,0.036851662,0.034387918,0.019639648,0.026173012,0.033427257,0.024204313,0.015688792,0.024235524,0.019118178,0.143814029,0.128833146,0.160779594,0.192781989,0.120784003,0.221825179,0.182019478,0.127468061,0.148723416,0.154597203,0.180728664,0.239539645,0.218392213,0.502419877,0.503151123,0.58606034,0.626230499,0.652344865,0.641274303
